year_month,sku_id,factory_type,factory,product_category,product_series,labor_unit_price,sku_source,monthly_order_qty,monthly_delivery_qty,monthly_delivery_labor_value
2024-05-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,160,370.40000000000003
2024-03-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2025-03-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2025-05-01,SKU_000592,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,30,69.45
2024-04-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,470,0,0.0
2023-12-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-01-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,200,463.0
2024-12-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,220,250,578.75
2025-06-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,80,185.20000000000002
2024-11-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,200,0,0.0
2025-01-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,170,393.55
2025-04-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,70,162.05
2025-05-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,80,30,69.45
2024-05-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,470,1088.05
2024-03-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,300,694.5
2025-02-01,SKU_000593,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2024-09-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,1140,300,694.5
2024-04-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,1140,200,463.0
2023-12-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,999,799,1849.685
2024-12-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,600,500,1157.5
2025-04-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,550,400,926.0
2024-07-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,500,1157.5
2024-01-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,200,463.0
2024-10-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,460,840,1944.6000000000001
2024-03-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,700,1620.5
2025-02-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,0,0.0
2025-03-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,280,530,1226.95
2025-06-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,0,0.0
2024-05-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,1140,2639.1000000000004
2024-11-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,460,1064.9
2025-05-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,300,694.5
2025-01-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2024-02-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2024-08-01,SKU_000594,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2023-12-01,SKU_000595,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-12-01,SKU_000595,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,50,115.75
2024-01-01,SKU_000595,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2024-11-01,SKU_000595,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2023-12-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2025-01-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,90,0,0.0
2024-12-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,100,231.5
2024-04-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,0,0.0
2024-11-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,0,0.0
2024-07-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,30,30,69.45
2024-01-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2025-02-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,90,208.35000000000002
2024-05-01,SKU_000596,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,50,115.75
2024-04-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,420,200,463.0
2023-12-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-03-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,0,0.0
2024-11-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,0,0.0
2025-04-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,290,0,0.0
2025-01-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,110,50,115.75
2024-07-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,110,0,0.0
2025-05-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,390,902.85
2025-03-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,110,254.65
2024-05-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,60,580,1342.7
2024-12-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,300,694.5
2025-06-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,100,231.5
2024-01-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,200,463.0
2024-09-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,110,254.65
2024-02-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2025-02-01,SKU_000597,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2024-04-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,500,100,231.5
2023-12-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,400,200,463.0
2024-03-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,350,100,231.5
2024-11-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,300,0,0.0
2024-12-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,190,400,926.0
2024-01-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,200,463.0
2025-01-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,100,90,208.35000000000002
2025-04-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,70,70,162.05
2025-05-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,60,0,0.0
2025-06-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,50,60,138.9
2024-05-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,750,1736.25
2025-02-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,100,231.5
2024-02-01,SKU_000598,External,Factory_025,K-Gold & Platinum,Series_002,2.315,External Purchase,0,0,0.0
2024-01-01,SKU_000599,External,Factory_034,Unknown,Series_002,3.8000000000000003,External Purchase,2000,2000,7600.0
2024-01-01,SKU_000600,In-house,Factory_095,K-Gold & Platinum,Series_002,2.5,External Purchase,4216,4216,10540.0
2024-08-01,SKU_000601,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,150,0,0.0
2025-01-01,SKU_000601,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,100,30,58.5
2024-12-01,SKU_000601,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,30,0,0.0
2024-09-01,SKU_000601,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,150,292.5
2025-02-01,SKU_000601,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,100,195.0
2024-08-01,SKU_000602,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,450,0,0.0
2024-12-01,SKU_000602,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,350,0,0.0
2025-01-01,SKU_000602,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,230,350,682.5
2024-09-01,SKU_000602,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,450,877.5
2025-02-01,SKU_000602,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,230,448.5
2024-08-01,SKU_000603,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,150,0,0.0
2024-09-01,SKU_000603,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,0,150,262.5
2024-12-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,1120,420,735.0
2025-02-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,1000,1500,2625.0
2025-04-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,600,1050,1837.5
2025-01-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,500,700,1225.0
2025-03-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,450,0,0.0
2024-08-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,400,0,0.0
2025-06-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,400,0,0.0
2024-10-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,0,250,437.5
2024-09-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,0,150,262.5
2024-11-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,0,0,0.0
2025-07-01,SKU_000604,External,Factory_025,K-Gold & Platinum,Series_002,1.75,External Purchase,0,0,0.0
2024-08-01,SKU_000605,External,Factory_025,K-Gold & Platinum,Series_002,1.6500000000000001,External Purchase,150,0,0.0
2024-09-01,SKU_000605,External,Factory_025,K-Gold & Platinum,Series_002,1.6500000000000001,External Purchase,0,150,247.5
2024-08-01,SKU_000606,External,Factory_025,K-Gold & Platinum,Series_002,2.0,External Purchase,150,0,0.0
2024-09-01,SKU_000606,External,Factory_025,K-Gold & Platinum,Series_002,2.0,External Purchase,0,150,300.0
2024-08-01,SKU_000607,External,Factory_025,K-Gold & Platinum,Series_002,2.0,External Purchase,150,0,0.0
2024-09-01,SKU_000607,External,Factory_025,K-Gold & Platinum,Series_002,2.0,External Purchase,0,150,300.0
2025-03-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,450,450,877.5
2024-12-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,300,0,0.0
2024-08-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,150,0,0.0
2025-01-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,300,585.0
2024-09-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,150,292.5
2024-11-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,0,0.0
2025-02-01,SKU_000608,External,Factory_025,K-Gold & Platinum,Series_002,1.9500000000000002,External Purchase,0,0,0.0
2025-01-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,700,390,975.0
2025-04-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,650,202,505.0
2024-12-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,550,160,400.0
2025-03-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,500,498,1245.0
2024-08-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,300,0,0.0
2025-05-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,950,2375.0
2024-10-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,300,750.0
2025-02-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,200,500.0
2024-11-01,SKU_000609,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,0,0.0
2025-03-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,340,350,875.0
2024-08-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,300,0,0.0
2025-01-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,200,60,150.0
2024-12-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,160,100,250.0
2025-02-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,150,0,0.0
2025-04-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,100,240,600.0
2024-10-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,300,750.0
2025-05-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,100,250.0
2025-06-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,100,250.0
2024-11-01,SKU_000610,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,0,0.0
2025-03-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,3800,850,2125.0
2025-01-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,3350,995,2487.5
2025-06-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,3080,1300,3250.0
2024-12-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,2130,1680,4200.0
2025-04-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,2000,4789,11972.5
2025-05-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,1930,1011,2527.5
2024-10-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,1050,5,12.5
2025-02-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,500,3005,7512.5
2024-08-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,300,0,0.0
2024-11-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,500,1250.0
2025-07-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,430,1075.0
2024-09-01,SKU_000611,External,Factory_025,K-Gold & Platinum,Series_002,2.5,External Purchase,0,295,737.5
2024-10-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,300,0,0.0
2025-04-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,200,250,662.5
2025-03-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,200,100,265.0
2025-06-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,200,0,0.0
2025-01-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,100,0,0.0
2025-02-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,50,0,0.0
2024-12-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,0,300,795.0
2025-05-01,SKU_000612,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,0,200,530.0
2025-05-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,310,280,742.0
2025-06-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,300,50,132.5
2024-10-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,300,0,0.0
2025-04-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,280,200,530.0
2025-01-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,200,0,0.0
2025-02-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,200,0,0.0
2024-12-01,SKU_000613,External,Factory_025,K-Gold & Platinum,Series_002,2.6500000000000004,External Purchase,0,300,795.0
